Epoch,LR,Train Loss,Train Acc,Test Loss,Test Acc,Time(s)
96,0.18823529411764706,0.0011917345471990604,99.96,1.6849398071289063,76.55,37.58455729484558
99,0.17941176470588238,0.0016129707497855028,99.94666666666667,1.8384977325439453,73.46,36.75973343849182
99,0.17941176470588238,0.0014068735090084373,99.95666666666666,1.9319511962890625,71.67,36.696712493896484
97,0.18529411764705883,0.0012283092758307854,99.96,1.687046697998047,76.53,37.59297466278076
100,0.17647058823529413,0.0015788785542671878,99.94333333333333,1.8377921447753907,73.51,36.66336488723755
100,0.17647058823529413,0.0014219683558835338,99.96,1.9345104949951173,71.61,36.69925498962402
98,0.1823529411764706,0.0010568943647357326,99.96333333333334,1.6830396148681641,76.76,37.58949422836304
101,0.1735294117647059,0.0014176491718739272,99.95666666666666,1.8411626556396485,73.24,36.70383143424988
101,0.1735294117647059,0.0013897129277388254,99.94333333333333,1.9342009552001953,71.67,36.71341919898987
99,0.17941176470588238,0.0009504222980700433,99.96666666666667,1.6737203582763671,76.92,37.602102518081665
102,0.17058823529411765,0.0013460447972019514,99.95333333333333,1.83962294921875,73.33,36.77870202064514
102,0.17058823529411765,0.0014600503810991844,99.95666666666666,1.9454027069091797,71.76,36.68096399307251
100,0.17647058823529413,0.0012585913709675272,99.96333333333334,1.6840980041503906,76.77,37.62236571311951
103,0.16764705882352943,0.001390603957604617,99.95333333333333,1.8424237640380858,73.44,36.69812631607056
103,0.16764705882352943,0.0012524835870756457,99.96333333333334,1.9367973724365235,72.0,36.70867943763733
101,0.1735294117647059,0.0008147716278210282,99.98,1.6816190307617187,76.79,37.59098696708679
104,0.16470588235294117,0.0013104969955980777,99.96,1.8397056427001952,73.45,36.72469139099121
104,0.16470588235294117,0.0012687335652764886,99.96666666666667,1.9267926696777344,71.84,36.72605872154236
102,0.17058823529411765,0.0009313296303153038,99.97333333333333,1.6856011260986328,76.8,37.58586120605469
105,0.16176470588235295,0.001417670983572801,99.94666666666667,1.838097412109375,73.59,36.78375506401062
105,0.16176470588235295,0.001047482259416332,99.97666666666667,1.9263267028808593,71.96,36.647759675979614
103,0.16764705882352943,0.0007583252272413423,99.98,1.6842451477050782,76.86,37.61228895187378
106,0.1588235294117647,0.0012304413289763033,99.96666666666667,1.843923977661133,73.37,36.65235471725464
106,0.1588235294117647,0.0011518493032859017,99.96,1.9336157043457032,71.76,36.76903796195984
104,0.16470588235294117,0.0009660057016958793,99.96333333333334,1.6823869384765624,76.87,37.59882998466492
107,0.15588235294117647,0.0017683395370841027,99.93,1.8433601196289062,73.37,36.72660756111145
107,0.15588235294117647,0.001264133083447814,99.95333333333333,1.9361028869628907,71.84,36.67075872421265
105,0.16176470588235295,0.0009617919959283123,99.97,1.689653192138672,76.71,37.615543603897095
108,0.15294117647058825,0.0014612232505188635,99.95333333333333,1.8470449737548829,73.47,36.90975761413574
108,0.15294117647058825,0.0010788974697391192,99.96666666666667,1.9290958068847657,72.0,36.663862228393555
106,0.1588235294117647,0.0009987996848920982,99.95666666666666,1.6942996704101563,76.91,37.60026574134827
109,0.15000000000000002,0.0011648563680859904,99.96333333333334,1.8491700073242188,73.39,36.69056034088135
109,0.15000000000000002,0.0011807053180721899,99.96,1.9295479400634765,71.87,36.67125630378723
107,0.15588235294117647,0.0009996353465442857,99.97,1.6883998657226562,76.96,37.61427545547485
110,0.14705882352941177,0.001412590151745826,99.96,1.852348257446289,73.51,36.65504050254822
110,0.14705882352941177,0.001318938387154291,99.95666666666666,1.9340038146972656,71.95,36.70724034309387
108,0.15294117647058825,0.0007561836444307118,99.97,1.6899870086669921,76.79,37.582427978515625
111,0.14411764705882354,0.0012156909633738299,99.96333333333334,1.8470749114990235,73.55,36.787137031555176
111,0.14411764705882354,0.0013425774154563746,99.95666666666666,1.9329121185302733,71.76,36.684473276138306
109,0.15000000000000002,0.0006759514896199107,99.98333333333333,1.6888563049316405,76.89,37.61346793174744
112,0.14117647058823532,0.0012007019731216132,99.96,1.8512253967285157,73.53,36.713337659835815
112,0.14117647058823532,0.0011211883203436932,99.96666666666667,1.938900491333008,71.95,36.71786117553711
110,0.14705882352941177,0.0010480477774515748,99.96666666666667,1.6915968872070313,76.92,37.57621645927429
113,0.13823529411764707,0.0012021403280707697,99.96333333333334,1.8525481994628907,73.5,36.663092851638794
113,0.13823529411764707,0.0010582610623600583,99.96,1.934526107788086,71.96,36.6805260181427
111,0.14411764705882354,0.0008926447805327674,99.96666666666667,1.6871134735107423,76.85,37.59095215797424
114,0.13529411764705884,0.0012660621904147169,99.96,1.852399725341797,73.64,36.720937967300415
114,0.13529411764705884,0.001006866132095456,99.97333333333333,1.9379301818847656,72.07,36.70813226699829
112,0.14117647058823532,0.0007853424221898118,99.97,1.6927101593017577,76.81,37.58667826652527
115,0.1323529411764706,0.0014310877376236021,99.94666666666667,1.8477817993164063,73.69,36.69822692871094
115,0.1323529411764706,0.001070777064266925,99.97,1.9393368041992187,72.05,36.69574332237244
113,0.13823529411764707,0.0007912676489446312,99.97666666666667,1.692368475341797,76.9,37.60203409194946
116,0.12941176470588237,0.0011436514399945736,99.96333333333334,1.847396694946289,73.62,36.739402294158936
116,0.12941176470588237,0.0012437730882006387,99.94666666666667,1.935151513671875,72.06,36.690608978271484
114,0.13529411764705884,0.0007783592472861831,99.97666666666667,1.6922667114257812,76.93,37.606353521347046
117,0.1264705882352941,0.0010171137873238574,99.96666666666667,1.849290756225586,73.54,36.77986693382263
117,0.1264705882352941,0.001321327254269272,99.95666666666666,1.9376025573730469,71.99,36.69328856468201
115,0.1323529411764706,0.0008727242010335127,99.97,1.692738525390625,76.93,37.60394239425659
118,0.12352941176470589,0.0010382275094278158,99.96666666666667,1.849008837890625,73.51,36.701642990112305
118,0.12352941176470589,0.0010946337431669234,99.95666666666666,1.9347185119628907,71.87,36.70538949966431
116,0.12941176470588237,0.000875450491749992,99.97,1.6962254272460937,76.98,37.58731150627136
119,0.12058823529411765,0.00112790241719534,99.95,1.8522694946289062,73.67,36.73349952697754
119,0.12058823529411765,0.001207281249264876,99.97,1.9370621368408203,71.98,36.680657386779785
120,0.11764705882352942,0.0012429238765190045,99.95666666666666,1.8475273834228516,73.66,36.736358404159546
117,0.1264705882352941,0.000991938817097495,99.96333333333334,1.6996146881103515,76.94,37.59697151184082
120,0.11764705882352942,0.0009970988348126412,99.96666666666667,1.9356993743896485,71.97,36.70194101333618
121,0.11470588235294117,0.0010456835450138896,99.97,1.852714501953125,73.63,36.677969455718994
118,0.12352941176470589,0.0006938942388941844,99.98333333333333,1.6986843627929689,76.98,37.59652280807495
121,0.11470588235294117,0.0010604604098324974,99.96333333333334,1.9372564025878907,71.97,36.69782853126526
122,0.11176470588235295,0.0010029046453069895,99.96,1.8495298004150391,73.62,36.75361514091492
119,0.12058823529411765,0.0008656616223587965,99.97666666666667,1.700273193359375,76.76,37.60527849197388
122,0.11176470588235295,0.0011239802104731401,99.96333333333334,1.9334774444580078,71.99,36.65116310119629
123,0.10882352941176471,0.000995705163727204,99.96666666666667,1.8513297424316406,73.8,36.78548979759216
120,0.11764705882352942,0.0008836879962434371,99.96333333333334,1.6992084838867187,76.77,37.60909080505371
123,0.10882352941176471,0.0009299697834067046,99.95666666666666,1.934389892578125,72.1,36.630878925323486
124,0.10588235294117648,0.0011954822636209429,99.96,1.8515199768066406,73.57,36.68649864196777
121,0.11470588235294117,0.0007565196522666762,99.97,1.7001269927978515,76.8,37.61793398857117
124,0.10588235294117648,0.001087097033703079,99.96,1.940294744873047,72.03,36.622169971466064
125,0.10294117647058823,0.0010943640123431881,99.96333333333334,1.857409307861328,73.59,36.68809533119202
122,0.11176470588235295,0.0008075868923372279,99.96333333333334,1.7028470581054687,76.92,37.61898851394653
125,0.10294117647058823,0.0009984009882124762,99.96,1.9411342346191407,72.11,36.74552011489868
126,0.1,0.001147055456492429,99.95333333333333,1.85401826171875,73.65,36.756396770477295
123,0.10882352941176471,0.0007195129229997595,99.97,1.708910269165039,76.94,37.61710262298584
126,0.1,0.0008461773390571277,99.97666666666667,1.9380803771972657,72.1,36.74875569343567
127,0.09705882352941177,0.0009367604373643795,99.97,1.8535581787109374,73.59,36.6759397983551
124,0.10588235294117648,0.0007384330995380879,99.97333333333333,1.7062256439208985,76.86,37.63052678108215
127,0.09705882352941177,0.0009642215840518475,99.96333333333334,1.9415564575195312,72.13,36.69141173362732
128,0.09411764705882353,0.0009779549126823744,99.96666666666667,1.8581772369384766,73.54,36.68308067321777
125,0.10294117647058823,0.0008642216545840105,99.96333333333334,1.7039454620361327,76.73,37.61806035041809
128,0.09411764705882353,0.0010687427377949158,99.95666666666666,1.941190399169922,72.17,36.673479318618774
129,0.0911764705882353,0.0010832043220289052,99.95666666666666,1.85660087890625,73.52,36.83200430870056
126,0.1,0.0008027565104576449,99.96666666666667,1.7012539733886718,76.86,37.63379979133606
129,0.0911764705882353,0.0008965473227202892,99.97333333333333,1.9495093200683593,72.04,36.70680356025696
130,0.08823529411764706,0.0011471788709362348,99.95,1.858143914794922,73.68,36.68969655036926
127,0.09705882352941177,0.0006666495657991618,99.97,1.7007561737060546,77.03,37.63369393348694
130,0.08823529411764706,0.0012664082878579696,99.95333333333333,1.9450063934326172,72.19,36.64968967437744
131,0.08529411764705883,0.0008697648422326893,99.97666666666667,1.857112713623047,73.68,36.77412152290344
128,0.09411764705882353,0.000780329720924298,99.97333333333333,1.6975955902099609,77.05,37.615211486816406
131,0.08529411764705883,0.0008875007999129594,99.97,1.9427639526367189,72.1,36.690621852874756
132,0.08235294117647059,0.0009705149398340534,99.97,1.8563172607421874,73.81,36.80737066268921
129,0.0911764705882353,0.0007694208210178962,99.97,1.7017864135742187,76.96,37.596102476119995
132,0.08235294117647059,0.0010042631301408014,99.96666666666667,1.9500383453369141,71.98,36.686118602752686
133,0.07941176470588235,0.0010631636016381284,99.96333333333334,1.8539294189453126,73.63,36.70601844787598
133,0.07941176470588235,0.0008437356501817704,99.96666666666667,1.9433006195068359,72.11,36.628340005874634
130,0.08823529411764706,0.0007392505966126919,99.97,1.7035199615478516,76.97,37.61289405822754
134,0.07647058823529412,0.001015803847524027,99.96666666666667,1.858792254638672,73.69,36.68825340270996
134,0.07647058823529412,0.0008144564405238876,99.97,1.9476570983886718,72.0,36.68666887283325
131,0.08529411764705883,0.0008597741297911853,99.96333333333334,1.701954946899414,76.91,37.60783529281616
135,0.07352941176470588,0.0010055443868041039,99.97333333333333,1.8584776062011719,73.78,36.74810218811035
135,0.07352941176470588,0.0008904939805467923,99.97,1.9473526489257813,72.06,36.71495866775513
132,0.08235294117647059,0.0006222544006692866,99.99,1.7021529479980468,76.98,37.584017276763916
136,0.07058823529411766,0.0009377985789751014,99.97333333333333,1.8571594177246094,73.68,36.67509913444519
136,0.07058823529411766,0.0008900273897064229,99.97333333333333,1.9505836669921874,71.95,36.6522753238678
133,0.07941176470588235,0.0007121089010188977,99.97,1.7004817840576172,77.02,37.60747027397156
137,0.06764705882352942,0.0009440828778160116,99.96666666666667,1.8600057678222657,73.81,36.69525957107544
137,0.06764705882352942,0.0009123894058633595,99.95666666666666,1.9518800994873047,72.03,36.67688035964966
134,0.07647058823529412,0.0006888378122355789,99.98333333333333,1.6992016815185547,76.91,37.612632036209106
138,0.06470588235294118,0.001052239142730832,99.95,1.8603501647949219,73.74,36.78914952278137
138,0.06470588235294118,0.0008454295409843326,99.96333333333334,1.94710625,72.02,36.708147287368774
135,0.07352941176470588,0.0007016453318685914,99.96666666666667,1.7005071868896484,76.87,37.594098806381226
139,0.061764705882352944,0.0010319782870511214,99.96333333333334,1.8591508575439453,73.75,36.66910409927368
139,0.061764705882352944,0.0008842422660440206,99.96666666666667,1.949845083618164,71.98,36.674155473709106
136,0.07058823529411766,0.0006496859235999485,99.98,1.705178076171875,76.94,37.60134243965149
140,0.05882352941176471,0.0008306617297232151,99.97666666666667,1.8656343231201171,73.72,36.73117542266846
140,0.05882352941176471,0.0008429414345261951,99.96666666666667,1.953224090576172,72.07,36.683669567108154
137,0.06764705882352942,0.0005919066700773934,99.98,1.7038950073242187,76.99,37.62205457687378
141,0.05588235294117647,0.0008221929692352811,99.97333333333333,1.8631400390625,73.76,36.70936965942383
141,0.05588235294117647,0.0008927894460347792,99.96333333333334,1.9508664123535155,71.94,36.73807883262634
138,0.06470588235294118,0.0007042845269975563,99.97333333333333,1.705361831665039,76.93,37.598326444625854
142,0.05294117647058824,0.0008967758077351997,99.97333333333333,1.8639333435058594,73.71,36.65507960319519
142,0.05294117647058824,0.0009460369224349658,99.96666666666667,1.9503612854003907,71.96,36.69296050071716
139,0.061764705882352944,0.0007038562931198006,99.97666666666667,1.7042816009521484,76.92,37.59032082557678
143,0.05,0.0009284813173270474,99.96333333333334,1.860954083251953,73.71,36.662070751190186
143,0.05,0.0009449209307630857,99.96,1.9510127075195312,72.04,36.67459011077881
140,0.05882352941176471,0.0006191942837710182,99.96666666666667,1.706410009765625,76.86,37.62551021575928
144,0.047058823529411764,0.000992954860193034,99.95666666666666,1.8614562438964843,73.84,36.831623554229736
144,0.047058823529411764,0.0008991306652780622,99.97333333333333,1.954423294067383,72.01,36.68556523323059
141,0.05588235294117647,0.0005890886717786392,99.98,1.7004159454345704,76.92,37.6011323928833
145,0.04411764705882353,0.0007852650365636995,99.98333333333333,1.8580526123046874,73.91,36.66881346702576
145,0.04411764705882353,0.000887512123088042,99.96666666666667,1.9542662170410157,71.94,36.829405069351196
142,0.05294117647058824,0.0006522065370964508,99.97333333333333,1.7019737762451173,76.89,37.58466601371765
146,0.041176470588235294,0.0007881487763331583,99.98,1.8614953857421874,73.82,36.686009645462036
146,0.041176470588235294,0.0008269995758930842,99.97333333333333,1.9497250701904296,72.04,36.685957193374634
143,0.05,0.0006877905562054366,99.97666666666667,1.7052447174072265,76.84,37.63190937042236
147,0.03823529411764706,0.0008620493482177456,99.96666666666667,1.8602042053222656,73.71,36.70263600349426
147,0.03823529411764706,0.0008042160148577144,99.96666666666667,1.9474406860351563,72.04,36.73896884918213
144,0.047058823529411764,0.0005716208765981719,99.98,1.7080465515136718,76.98,37.58388113975525
148,0.03529411764705883,0.0009195757107886796,99.97333333333333,1.8594487670898439,73.72,36.65088176727295
148,0.03529411764705883,0.0007418600977708896,99.97333333333333,1.9531703033447265,72.09,36.687382221221924
145,0.04411764705882353,0.000688114355923608,99.97666666666667,1.7029714447021485,76.98,37.60236072540283
149,0.03235294117647059,0.0009651351533519725,99.95666666666666,1.861008721923828,73.84,36.71980667114258
149,0.03235294117647059,0.0008313892791823794,99.97,1.9517797454833985,72.1,36.71582508087158
146,0.041176470588235294,0.000658297647923852,99.97666666666667,1.7072076110839844,76.83,37.58500790596008
150,0.029411764705882356,0.0008945108193593721,99.96666666666667,1.86368828125,73.77,36.82148313522339
150,0.029411764705882356,0.0008984006156368802,99.96666666666667,1.9529589935302734,72.05,36.66197967529297
147,0.03823529411764706,0.0007664051466621458,99.96666666666667,1.707598956298828,76.82,37.61274814605713
151,0.02647058823529412,0.0008402070010468985,99.96666666666667,1.8668492736816407,73.68,36.68107581138611
151,0.02647058823529412,0.000856594658518831,99.96666666666667,1.9527947814941407,72.02,36.69427561759949
148,0.03529411764705883,0.0006857285927825918,99.97,1.7068386260986328,76.81,37.60192799568176
152,0.023529411764705882,0.000865438582142815,99.97666666666667,1.8591754150390625,73.65,36.68570518493652
152,0.023529411764705882,0.0009355613484513015,99.95,1.9512178649902343,72.09,36.68026304244995
149,0.03235294117647059,0.0006319804906922703,99.97333333333333,1.704586297607422,76.87,37.60914897918701
153,0.020588235294117647,0.0009628137068512539,99.95333333333333,1.8587250183105468,73.84,36.64926624298096
153,0.020588235294117647,0.0007141346982680261,99.98333333333333,1.9539390411376953,72.05,36.67822217941284
150,0.029411764705882356,0.0005124955400048445,99.98,1.7073603576660157,76.84,37.5984742641449
154,0.017647058823529415,0.0008367660148690144,99.97666666666667,1.8597161743164063,73.79,36.67248272895813
154,0.017647058823529415,0.00092837849141409,99.96,1.948711508178711,72.17,36.69985866546631
151,0.02647058823529412,0.0005561071442440152,99.98,1.7073179595947265,76.9,37.57913875579834
155,0.014705882352941178,0.0009303832143389931,99.96666666666667,1.8624515380859374,73.85,36.695435523986816
155,0.014705882352941178,0.0009144033876558145,99.95666666666666,1.9595843688964845,72.05,36.608683824539185
152,0.023529411764705882,0.0007025181530664364,99.97666666666667,1.7068323425292968,77.0,37.598395109176636
156,0.011764705882352941,0.00088240179233253,99.96666666666667,1.8602832946777343,73.77,36.766459703445435
156,0.011764705882352941,0.0007930251202235619,99.97333333333333,1.9542443695068359,72.1,36.70829248428345
153,0.020588235294117647,0.000652215026319027,99.97,1.708083984375,76.93,37.60075807571411
157,0.008823529411764707,0.0008484111673509081,99.97666666666667,1.8575755920410155,73.78,36.66207456588745
157,0.008823529411764707,0.0007898979542776942,99.96666666666667,1.9531966613769531,72.15,36.68205714225769
154,0.017647058823529415,0.0005486492865796512,99.97666666666667,1.7058624603271484,76.87,37.60324287414551
158,0.0058823529411764705,0.0008644860438924904,99.97666666666667,1.860740234375,73.8,36.67620658874512
158,0.0058823529411764705,0.0008502332265954464,99.95666666666666,1.9501686248779297,72.11,36.68697690963745
155,0.014705882352941178,0.0005491698349515597,99.98,1.7077892364501952,76.85,37.61980605125427
159,0.0029411764705882353,0.000825790715838472,99.97333333333333,1.8605873657226562,73.9,36.80947685241699
159,0.0029411764705882353,0.0007715416520523528,99.96666666666667,1.953282699584961,72.09,36.69183588027954
156,0.011764705882352941,0.0007430077734248092,99.96333333333334,1.70504228515625,76.92,37.622981548309326
160,0.0,0.0007976972129040708,99.97333333333333,1.8598324279785157,73.72,36.644776582717896
160,0.0,0.0007395318574737758,99.98,1.9528682708740235,72.13,36.68788146972656
157,0.008823529411764707,0.0006321377047648032,99.98,1.7052896453857422,77.03,37.597347259521484
158,0.0058823529411764705,0.0006494440145945798,99.97666666666667,1.7052230743408203,77.03,37.567418813705444
159,0.0029411764705882353,0.0005291797134404381,99.98666666666666,1.7065510681152343,76.88,37.57458448410034
160,0.0,0.0006259593127916257,99.97333333333333,1.7082653594970703,76.92,37.56280255317688
